0.000000000000000000e+00 1.000000000000000000e+03
nan nan
nan nan
1.049702582241408170e-05 1.000000000000000000e+03
1.078372876135073963e-05 1.000000000000000000e+03
nan nan
nan nan
9.343869836635500226e-05 1.000000000000000000e+03
1.278805000008029159e-04 1.000000000000000000e+03
2.018523798893930867e-04 1.000000000000000000e+03
2.801281986976205708e-04 1.000000000000000000e+03
4.624378530118237779e-04 1.000000000000000000e+03
7.448023595568157738e-04 1.000000000000000000e+03
1.184967978280960675e-03 9.999950000000001182e+02
2.002582807911578062e-03 9.999051417204078689e+02
3.222519484492077611e-03 9.996386007568025889e+02
5.152664659316364901e-03 9.979943280266572856e+02
8.255268945756880430e-03 9.912680927860053544e+02
1.309888479333089217e-02 9.664047066126715890e+02
2.035257195405073410e-02 9.010186943377757416e+02
3.154637396068800392e-02 7.892245231921198183e+02
4.926345771432358994e-02 6.615437466591208704e+02
7.813841978632150853e-02 5.483500145353015114e+02
1.247770592286605584e-01 4.603230522039734751e+02
2.028206031553557165e-01 3.898368751871920495e+02
3.241762983102253193e-01 3.303296881792428508e+02
5.168249842524370585e-01 2.777195364893183296e+02
8.289220633624436729e-01 2.328946126918174855e+02
1.327468039939875499e+00 1.961737074098550977e+02
2.134134692980920622e+00 1.656165384605635609e+02
3.354202546695081999e+00 1.411979065357793388e+02
5.522731362353021645e+00 1.194531139728058236e+02
8.750307903710799806e+00 1.011362804285584076e+02
1.380196083452745981e+01 8.509376685530860129e+01
2.234762805299946109e+01 7.147588197692860490e+01
3.598952375987850871e+01 6.065967892366651171e+01
5.723557057557129468e+01 5.102138530329021648e+01
9.265848305639647720e+01 4.172678452026609364e+01
1.449821844129418764e+02 3.366022513991173071e+01
2.414305581425059302e+02 2.555364844655103340e+01
3.892720714831824012e+02 1.691412851650433780e+01
5.397542937777346879e+02 8.982045090473365079e+00
6.914540454827268832e+02 2.504375560787453381e+00
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
