3.708322076146538701e-08 1.000000000000000000e+03
3.337720938069903267e-06 1.000000000000000000e+03
4.850492365545586331e-06 9.999979999999999336e+02
8.382869630922971122e-06 9.999968750000000455e+02
1.457141891738361768e-05 9.999363636363635806e+02
2.306455729717163831e-05 9.998484696326815993e+02
3.728252564337906336e-05 9.992058951665088671e+02
5.712176429502259945e-05 9.964771759306122476e+02
8.670598524321145538e-05 9.875476429719795988e+02
1.324674424451021120e-04 9.612979379084115408e+02
1.997400094079784198e-04 9.006622433387404953e+02
2.979753173659587277e-04 7.990815639357931559e+02
4.446676939594834546e-04 6.805057413162264766e+02
6.750159568012239174e-04 5.731398701557542381e+02
1.029601403031207580e-03 4.885948151840685796e+02
1.574116930271840867e-03 4.213365234453209496e+02
2.415930840493422417e-03 3.627325670807932738e+02
3.694774119531339749e-03 3.090782086395564647e+02
5.548696422066842077e-03 2.638043792376285523e+02
8.533411863794977681e-03 2.240444983625045552e+02
1.303782332353449480e-02 1.896202086455110418e+02
1.978607404104159098e-02 1.604723229197809928e+02
3.029701218180227279e-02 1.338731223458510726e+02
4.590334898855920331e-02 1.108107345600360105e+02
7.218054761765220484e-02 9.008061092201640463e+01
1.075411157370926574e-01 7.483828791199391617e+01
1.620464473973137198e-01 6.243982323215469421e+01
2.495542246045172607e-01 5.229272139439708411e+01
3.754404534588097198e-01 4.467693372100169569e+01
5.885215946455943925e-01 3.815725527813644646e+01
9.044980425250536138e-01 3.278955055075188341e+01
1.392293366053946269e+00 2.802522470317858705e+01
2.079242205512460195e+00 2.408176320737229048e+01
3.256920416871030177e+00 2.027218646925812351e+01
4.890799366737169862e+00 1.740011969411814619e+01
7.319719656893933113e+00 1.519638354505524624e+01
1.154107000422053453e+01 1.294040759189447876e+01
1.731190199410130859e+01 1.104568554775315370e+01
2.685365967337589410e+01 9.410759073216512505e+00
4.096217380604682035e+01 7.919390109600037420e+00
6.111498346389767278e+01 6.648477731843513538e+00
9.812193630543228551e+01 5.509419186198466711e+00
1.414481397170430341e+02 4.601899894017564385e+00
2.302548743314279704e+02 3.723334725872425199e+00
3.391952011115765231e+02 3.170390269027646646e+00
5.160878540421982734e+02 2.399999125769700647e+00
7.728543207496288687e+02 2.043362787577041040e+00
9.175309341786417008e+02 1.998918389311334476e+00
nan nan
nan nan
