0.000000000000000000e+00 1.000000000000000000e+03
2.516775450021492143e-05 1.000000000000000000e+03
2.576818924535885979e-05 1.000000000000000000e+03
nan nan
nan nan
nan nan
3.769524004541473868e-04 1.000000000000000000e+03
4.946816008422476622e-04 1.000000000000000000e+03
6.977964971845165235e-04 1.000000000000000000e+03
1.053432065907844700e-03 1.000000000000000000e+03
1.563601775229978052e-03 1.000000000000000000e+03
2.376218049993524765e-03 1.000000000000000000e+03
3.567754034550868480e-03 1.000000000000000000e+03
5.294451538244283710e-03 1.000000000000000000e+03
8.063829235040504209e-03 1.000000000000000000e+03
1.213424824832776833e-02 1.000000000000000000e+03
1.820454460198024302e-02 1.000000000000000000e+03
2.705151280889630042e-02 1.000000000000000000e+03
4.047177952235856552e-02 1.000000000000000000e+03
6.042114933011808603e-02 1.000000000000000000e+03
9.043144891815316222e-02 1.000000000000000000e+03
1.362649271053996691e-01 1.000000000000000000e+03
2.082130336298200768e-01 9.999513653926860570e+02
3.060426275742885727e-01 9.995855670697910682e+02
4.511096891257363461e-01 9.983029545988707696e+02
6.822616860627198632e-01 9.946047435331589668e+02
1.016962586603564311e+00 9.827918299826473003e+02
1.492423708789675230e+00 9.490175280955378412e+02
2.193205863188630200e+00 8.764737092411603498e+02
3.214735067463235563e+00 7.677333518498789999e+02
4.731336195140877443e+00 6.523675604148211278e+02
7.042773043551429524e+00 5.521020169976541183e+02
1.047708188939951768e+01 4.714220861701381295e+02
1.564655625467247546e+01 4.044398301266591602e+02
2.342184582001338455e+01 3.452384674352666138e+02
3.492004710678233437e+01 2.906973889399772020e+02
5.213782583303571982e+01 2.399001306532171895e+02
7.780561233739092586e+01 1.917637336765593261e+02
1.171903883639720760e+02 1.424148148376349354e+02
1.788360441137938039e+02 8.110805394737768381e+01
2.240148275628008889e+02 3.984458749000806677e+01
2.775962664815827452e+02 4.215850851313141412e+00
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
