1.289467480705649134e-05 1.000000000000000000e+03
nan nan
4.770429720514118496e-03 1.000000000000000000e+03
7.858379852050324799e-03 1.000000000000000000e+03
9.722051167717241787e-03 1.000000000000000000e+03
1.350037891572538652e-02 1.000000000000000000e+03
1.886857688793414783e-02 1.000000000000000000e+03
2.585616515107930918e-02 1.000000000000000000e+03
3.502217811292104854e-02 1.000000000000000000e+03
4.741458585143577820e-02 1.000000000000000000e+03
6.427495074381311957e-02 1.000000000000000000e+03
8.553383861652978648e-02 1.000000000000000000e+03
1.147986238597129560e-01 1.000000000000000000e+03
1.555574069405967208e-01 1.000000000000000000e+03
2.075269641915911123e-01 1.000000000000000000e+03
2.777859548899938580e-01 1.000000000000000000e+03
3.669759893377957383e-01 1.000000000000000000e+03
4.888859480939287683e-01 1.000000000000000000e+03
6.490481551482980560e-01 1.000000000000000000e+03
8.613333372261833265e-01 1.000000000000000000e+03
1.144333351464142723e+00 1.000000000000000000e+03
1.518976111143881980e+00 1.000000000000000000e+03
2.019531724663950367e+00 1.000000000000000000e+03
2.686615706741450005e+00 1.000000000000000000e+03
3.576670203460763364e+00 9.999881714876033811e+02
4.767098387847399366e+00 9.999537914732616173e+02
6.382439105932499857e+00 9.998158992233023810e+02
8.510322637934091716e+00 9.991926673428466756e+02
1.120382033963039348e+01 9.971868074242665898e+02
1.479773054176167690e+01 9.917587394490923316e+02
1.955613255721698351e+01 9.777236018702964202e+02
2.582210042731606592e+01 9.452835196023439721e+02
3.388138871241034877e+01 8.785924569643848372e+02
4.472183990875282689e+01 7.699880444379475648e+02
5.905749234091255317e+01 6.314948911605620196e+02
7.836529405381396884e+01 4.718731261233236296e+02
1.037859395555186950e+02 2.908397965842399344e+02
1.354179114167614841e+02 1.207533263482853698e+02
1.786221368596432058e+02 1.141035281101080301e+01
1.921613110468108800e+02 3.954374198583663347e+00
2.498486964897569180e+02 1.998750780762023727e+00
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
