#t	L(t)	L_*(t)
0.0	1.05	1.0476190476190477
0.0012973373302605177	1.049999999589263	1.0476190472048694
0.14456989991558206	1.049998935186612	1.0476179739032834
0.19721954462324665	1.0498953542124185	1.0475137043167768
0.2608795439580389	1.0498628935092547	1.047481098394441
0.3244357589818334	1.0498266363346596	1.0474447157447098
0.39192434934280335	1.0497931148223851	1.047411109668247
0.4623799798494534	1.0497598782051614	1.0473778153533506
0.5365251924378484	1.0497272544036513	1.0473451562731502
0.6145757207563561	1.04969473182958	1.0473126154992258
0.6969855131842677	1.0496620642671937	1.0472799427271449
0.7842087938182773	1.0496289197703255	1.047246802625999
0.8767987066207843	1.0495949872151686	1.0472128813868504
0.9753952849036969	1.0495599348831626	1.0471778452119749
1.0807583706854065	1.0495234157511637	1.0471413455262115
1.193793631425651	1.0494850549169037	1.0471030063300144
1.3155936381647455	1.0494444399738643	1.047062414505933
1.4474915993263444	1.0494011059463109	1.0470191046925998
1.5911373904450974	1.0493545158102826	1.046972539751945
1.7486068071647984	1.0493040331822965	1.0469220834134154
1.9225658042362936	1.04924888337187	1.046866961293356
2.1165315711232466	1.0491880951966321	1.0468062026921
2.3324492190206523	1.0491204089554196	1.0467385485709542
2.577058628440904	1.0490451200984996	1.0466632947991865
2.858826967118953	1.048959857695976	1.0465780716367097
3.193240857569717	1.0488616538555346	1.0464799126127065
3.6166645426301622	1.0487450961048523	1.0463634077369066
4.1157027758438804	1.0485974916937766	1.046215869950871
4.530183148716985	1.0484234878097654	1.0460419442212379
4.956483604258721	1.04827893228348	1.0458974533248737
5.375003767285328	1.0481302207346452	1.0457488079902773
5.795712791900237	1.0479841899952267	1.0456028420011243
6.215241030369988	1.0478373622409838	1.045456079080626
6.635049825835254	1.0476909133341028	1.0453096945703197
7.054596993576188	1.0475443332361776	1.0451631786565483
7.474104466401303	1.0473978112337887	1.0450167205425402
7.893486986206481	1.0472512698361687	1.0448702427711716
8.312778642338674	1.0471047388258081	1.044723775111718
8.73196622404579	1.0469582062985066	1.0445773056648935
9.1510548899521	1.046811676875118	1.0444308390493084
9.570042725898501	1.0466651487574001	1.0442843734672465
9.988930444448167	1.0465186226192076	1.0441379095920253
10.407717813669542	1.046372098216093	1.0439914471790543
10.826404906592375	1.0462255756338772	1.0438449863138695
11.244991746493023	1.046079054851724	1.0436985269753956
11.663478327539098	1.0459325358661955	1.0435520691599476
12.081864639726424	1.045786018684042	1.043405612874026
12.500150709409914	1.0456395033134815	1.0432591581255959
12.918336558837865	1.0454929897500016	1.0431127049098994
13.336422154475496	1.045346477990524	1.0429662532236106
13.7544075995412	1.0451999680515178	1.042819803082944
14.172292807254879	1.0450534599015275	1.0426733544562086
14.590077847866153	1.0449069535756883	1.0425269073782764
15.00776266867148	1.044760449054094	1.0423804618290016
15.425347332274981	1.0446139463599515	1.0422340178313327
15.842831801308982	1.0444674454760299	1.0420875753677974
16.26021614206224	1.0443209464201673	1.0419411344559784
16.677500292695253	1.0441744491738312	1.0417946950771015
17.094684320605072	1.0440279537634587	1.041648257257345
17.511768218485205	1.043881460170124	1.041501820977542
17.928752007098353	1.043734968401125	1.0413553862447384
18.345635691288322	1.043588478453903	1.041208953056128
18.76241926485482	1.0434419903314913	1.0410625214144946
19.17910276606952	1.0432955040408078	1.0409160913265034
19.595686164070088	1.0431490195731399	1.040769662783197
20.01216947074363	1.0430025369440794	1.0406232357999126
20.428552755207154	1.0428560561541942	1.0404768103769682
20.844835969321142	1.0427095771839172	1.0403303864945557
21.261019163416535	1.0425631000549274	1.040183964174096
21.677102279739287	1.0424166247542614	1.0400375434023825
22.09308541703867	1.042270151306998	1.0398911242042348
22.50896852827677	1.042123679683125	1.0397447065494025
22.92475165522375	1.0419772099039535	1.0395982904589398
23.340434766673837	1.041830741959525	1.0394518759226425
23.756017899549644	1.0416842758655878	1.0393054629560041
24.171501050417838	1.0415378116138914	1.039159051550527
24.58688426454799	1.0413913492104037	1.039012641711928
25.00216748962006	1.0412448886439243	1.038866233428761
25.417350778876468	1.0410984299376627	1.0387198267239777
25.832434126771464	1.0409519730776073	1.038573421583322
26.247417562586428	1.0408055180704787	1.0384270180132622
26.662301059000587	1.0406590649107101	1.0382806160079838
27.077084675304846	1.040512613612712	1.0381342155816424
27.491768348728385	1.0403661641603237	1.0379878167178334
27.906352158022102	1.0402197165804805	1.0378414194432326
28.32083610106183	1.040073270850146	1.0376950237345621
28.735220182705877	1.03992682697484	1.0375486295970895
29.149504372811315	1.039780384957619	1.0374022370336198
29.563688746185814	1.0396339448139154	1.0372558460593306
29.97777325262151	1.0394875065220643	1.037109456652314
30.391757930977597	1.0393410701045966	1.0369630688348435
30.805642790843702	1.0391946355525548	1.036816682597714
31.219427832506632	1.0390482028673294	1.0366702979420652
31.633113066807702	1.038901772053604	1.036523914872329
32.04669850646967	1.03875534311233	1.036377533389206
32.460184187682884	1.0386089160437926	1.036231153492731
32.87357007445308	1.038462490839966	1.03608477517463
33.2868561870703	1.0383160675183871	1.035938398452184
33.70004255942149	1.0381696460766654	1.0357920233227522
34.11312917483003	1.038023226507589	1.035645649778875
34.52611605248013	1.0378768088218635	1.0354992778310033
34.93900324806383	1.0377303930174877	1.035352907476886
35.35179068401693	1.0375839790795116	1.0352065387013265
35.76447847514171	1.0374375670402407	1.0350601715363696
36.177066480059736	1.0372911568637555	1.0349138059458562
36.58955491195505	1.0371447486050198	1.0347674419844821
37.00194358444484	1.0369983421931874	1.0346210795811712
37.41423259116677	1.0368519376992147	1.0344747188066077
