#t	N(t)
0.0	2
0.0012973373302605177	2
0.14456989991558206	2
0.19721954462324665	2
0.2608795439580389	2
0.3244357589818334	2
0.39192434934280335	2
0.4623799798494534	2
0.5365251924378484	2
0.6145757207563561	2
0.6969855131842677	2
0.7842087938182773	2
0.8767987066207843	2
0.9753952849036969	2
1.0807583706854065	2
1.193793631425651	2
1.3155936381647455	2
1.4474915993263444	2
1.5911373904450974	2
1.7486068071647984	2
1.9225658042362936	2
2.1165315711232466	2
2.3324492190206523	2
2.577058628440904	2
2.858826967118953	2
3.193240857569717	2
3.6166645426301622	2
4.1157027758438804	2
4.530183148716985	2
4.956483604258721	2
5.375003767285328	2
5.795712791900237	2
6.215241030369988	2
6.635049825835254	2
7.054596993576188	2
7.474104466401303	2
7.893486986206481	2
8.312778642338674	2
8.73196622404579	2
9.1510548899521	2
9.570042725898501	2
9.988930444448167	2
10.407717813669542	2
10.826404906592375	2
11.244991746493023	2
11.663478327539098	2
12.081864639726424	2
12.500150709409914	2
12.918336558837865	2
13.336422154475496	2
13.7544075995412	2
14.172292807254879	2
14.590077847866153	2
15.00776266867148	2
15.425347332274981	2
15.842831801308982	2
16.26021614206224	2
16.677500292695253	2
17.094684320605072	2
17.511768218485205	2
17.928752007098353	2
18.345635691288322	2
18.76241926485482	2
19.17910276606952	2
19.595686164070088	2
20.01216947074363	2
20.428552755207154	2
20.844835969321142	2
21.261019163416535	2
21.677102279739287	2
22.09308541703867	2
22.50896852827677	2
22.92475165522375	2
23.340434766673837	2
23.756017899549644	2
24.171501050417838	2
24.58688426454799	2
25.00216748962006	2
25.417350778876468	2
25.832434126771464	2
26.247417562586428	2
26.662301059000587	2
27.077084675304846	2
27.491768348728385	2
27.906352158022102	2
28.32083610106183	2
28.735220182705877	2
29.149504372811315	2
29.563688746185814	2
29.97777325262151	2
30.391757930977597	2
30.805642790843702	2
31.219427832506632	2
31.633113066807702	2
32.04669850646967	2
32.460184187682884	2
32.87357007445308	2
33.2868561870703	2
33.70004255942149	2
34.11312917483003	2
34.52611605248013	2
34.93900324806383	2
35.35179068401693	2
35.76447847514171	2
36.177066480059736	2
36.58955491195505	2
37.00194358444484	2
37.41423259116677	2
37.826421977132846	2
38.238511691579255	2
38.65050177068031	2
39.06239222709358	2
39.474183044799055	2
39.88587428145812	2
40.29746589621762	2
40.70895791055187	2
41.12035038286091	2
41.53164327331342	2
41.94283661246318	2
42.353930402773365	2
42.764924646886655	2
43.17581936763622	2
43.58661457064152	2
43.9973102312308	2
44.40790641771222	2
44.81840309738067	2
45.22880029168359	2
45.63909802752574	2
46.04929628203024	2
46.45939511685029	2
46.8693944780312	2
47.27929441452777	2
47.68909491708874	2
48.09879601642952	2
48.50839773784521	2
48.9179000084288	2
49.32730292781417	2
49.73660648133616	2
50.14581064594983	2
50.55491544743549	2
50.96392093085247	2
51.37282706373372	2
51.78163387620195	2
52.190341363916154	2
52.59894955433921	2
53.00745842952993	2
53.41586802525825	2
53.82417835503525	2
54.23238938861182	2
54.64050117948571	2
55.04851370147618	2
55.456427031845294	2
55.86424112906503	2
56.27195602695154	2
56.67957165836892	2
57.08708813259021	2
57.49450539226786	2
57.901823482654464	2
58.309042383644865	2
58.71616213523005	2
59.1231827671364	2
59.530104205374144	2
59.93692656549936	2
60.34364977221871	2
60.7502738829693	2
61.15679890771781	2
61.56322481651312	2
61.969551653980325	2
62.375779421132364	2
62.781908114551364	2
63.18793773393389	2
63.59386833343776	2
63.999699900278614	2
64.4054324342523	2
64.81106595739078	2
65.21660052431743	2
65.62203604153895	2
66.0273725948107	2
66.43261017973117	2
66.83774883852337	2
67.24278848024179	2
67.64772918123018	2
68.05257098148864	2
68.45731381484232	2
68.86195776827826	2
69.26650280989499	2
69.67094897684895	2
70.07529622717897	2
70.47954461252279	2
70.8836941194399	2
71.28774482414481	2
71.69169664496683	2
72.0955496419417	2
72.49930377584049	2
72.90295912792413	2
73.30651567185241	2
73.70997341919842	2
74.11333239056982	2
74.51659260082904	2
74.91975400963874	2
75.32281667485054	2
75.72578061503606	2
76.12864577722738	2
76.53141224548038	2
76.93407994588028	2
77.3366489941117	2
77.7391193328685	2
78.14149098411224	2
78.54376395963112	2
78.94593823826857	2
79.34801391455848	2
79.749990879621	2
80.1518692669936	2
80.55364898730414	2
80.95533009105314	2
81.3569125766319	2
81.75839648420111	2
82.15978183361055	2
82.56106854140285	2
82.96225672603312	2
83.36334632933594	2
83.76433741612301	2
84.16522992931213	2
84.5660239565304	2
84.9667194331666	2
85.36731642619189	2
85.76781488679363	2
86.16821489634317	2
86.56851641849187	2
86.96871947626741	2
87.36882404645601	2
87.76883017182617	2
88.1687378773427	2
88.56854715884003	2
88.96825800441404	2
89.3678704599058	2
89.76738447653095	2
90.16680011303245	2
90.56611737097566	2
90.9653362919745	2
91.36445682459626	2
91.76347902207321	2
92.1624028508436	2
92.5612283853613	2
92.95995559315449	2
93.35858449217177	2
93.75711508864124	2
94.15554742423507	2
94.55388144147395	2
94.95211722621252	2
95.35025474187815	2
95.74829399760628	2
96.14623504959143	2
96.54407782842944	2
96.94182240648684	2
97.3394687844113	2
97.73701696917885	2
98.13446690835109	2
98.53181873690282	2
98.92907231850188	2
99.32622779156415	2
99.72328508646164	2
100.1202442553566	2
100.51710529035526	2
100.91386822853116	2
101.31053303073548	2
101.70709975364782	2
102.10356836670366	2
102.49993889691528	2
102.89621137729732	2
103.29238578550473	2
103.68846212284203	2
104.08444046416652	2
104.48032074582257	2
104.87610304754928	2
105.27178727911995	2
105.66737355312036	2
106.06286182736925	2
106.45825212667472	2
106.85354445511936	2
107.24873881520445	2
107.64383522917197	2
108.03883372133794	2
108.4337342638991	2
108.82853689699046	2
109.22324161185911	2
109.61784841703387	2
110.01235736122494	2
110.40676839862513	2
110.80108160166226	2
111.19529690267987	2
111.58941437396959	2
111.9834339958618	2
112.37735583061176	2
112.77117981963511	2
113.16490600096652	2
113.55853438797179	2
113.95206497014371	2
114.34549776606013	2
114.73883282733223	2
115.13207011790587	2
115.52520966463925	2
115.91825144008168	2
116.31119550755088	2
116.70404185732914	2
117.09679051412223	2
117.48944146442577	2
117.88199472209702	2
118.27445030387003	2
118.66680823825891	2
119.05906848739339	2
119.45123113090652	2
119.84329608527939	2
120.23526344768356	2
120.62713315552223	2
121.01890530107491	2
121.41057981701675	2
121.80215677349311	2
122.19363611143514	2
122.5850179153883	2
122.9763021354488	2
123.3674888365918	2
123.75857799175387	2
